Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
masquerade mask,Purple,False,910,227,Pink,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian0,4667,vwytnsJLdnFYZdeHR,1
masquerade mask,Black,False,910,227,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian1,11161,GL9igRSB2nTebNAin,1
masquerade mask,Blue,False,910,227,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian2,11162,6yKLSWNnpyXAPKJ4h,1
masquerade mask,Red,False,910,227,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian3,11163,DknNtTo9sb2jZHDht,1
masquerade mask,Green,False,910,227,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian4,11164,PEA7Y7djsLQryh4c2,1
masquerade mask,Gold,False,910,227,Orange,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian5,11165,nzAimcCqJg46jjNiN,1
monocle,Black,False,1100,275,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,fairy tale; formal; work,AccessoryOneEye,True,AccessoryGlassMonocle0,4462,vtCepd9DjYS2H5vcb,1
monocle,Gold,False,1100,275,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; work,AccessoryOneEye,True,AccessoryGlassMonocle1,11000,ghxLRorCD3NWR5h5x,1
monocle,Silver,False,1100,275,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; work,AccessoryOneEye,True,AccessoryGlassMonocle2,11001,tXaLxYbQPqcTZWxej,1
night-vision goggles,Black,False,1560,390,Black,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy,AccessoryEye,True,AccessoryGlassNightvisionBlack,5261,sMdtidR3zypRsgSCW,1
Nook Inc. eye mask,Green,False,NFS,2000,Green,White,1x1,400.0,Nook Miles Shop,,All Year,False,1.0.0,Simple,comfy,AccessoryEye,True,AccessoryGlassNook0,9654,n8j5gx4zjuK7tkYKq,0
nose drip,Light blue,False,490,122,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,AccessoryMouth,False,AccessoryMouthJokeDripCyan,5833,9YbFJqBD3hmQkW4Gq,1
octagonal glasses,Gray,False,1100,275,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon0,4239,dzKG7sMGwFn7EaKjm,1
octagonal glasses,Green,False,1100,275,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon1,11072,NME2CQfz2tMbnwLzb,1
octagonal glasses,Purple,False,1100,275,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon2,11073,Je9RNoLocnJ5kinNQ,1
octagonal glasses,Gold,False,1100,275,Beige,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon3,11074,t5MJmR6fbqXwevjus,1
octagonal glasses,Black,False,1100,275,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon4,11075,4FT4YuTQcq3RGo3Ss,1
oval glasses,Green,False,880,220,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval0,4609,jw7KgW9epPat5Pw8W,1
oval glasses,Orange,False,880,220,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval1,11087,9AXkAraeTz6TgR6sJ,1
oval glasses,Blue,False,880,220,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval2,11088,ydCsvEetGaAQ4mNs2,1
oval glasses,Purple,False,880,220,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval3,11089,9ZhHgTmKeqZ7fgcNr,1
oval glasses,Magenta,False,880,220,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval4,11090,QBNkZLi9jpeDYMxnQ,1
oval glasses,Mustard,False,880,220,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval5,11091,uocqzyhP5WHmnH8dj,1
oval glasses,Black,False,880,220,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval6,11092,uuttmaKAruqm7tiKL,1
pacifier,Baby purple,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier0,2298,bK8fXPaAy9f3Nqx9Q,1
pacifier,Baby mint,False,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier1,11013,KMB2YJMHNzESo6Hws,1
pacifier,Baby yellow,False,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier2,11014,iH9JsLkZTan5CQgTt,1
pacifier,Baby green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier3,11015,XRyQwLEtt9RwgvtST,1
pacifier,Baby pink,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier4,11016,iAyukzDt8Kutfpmab,1
pacifier,Baby gray,False,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier5,11017,aWcYia7rWZ8nhXg37,1
pacifier,Baby blue,False,560,140,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier6,11018,ScuP52AjZHPkhCuGP,1
pacifier,Baby orange,False,560,140,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier7,11019,WZgrieHNMrjuw9Tah,1
pig nose,Pink,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,AccessoryMouthInvisibleNose,False,AccessoryMouthPigPink,4647,H2JSW7YDoTdLr6GTK,1
pilot shades,Black,False,1300,325,Black,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,sporty; work,AccessoryEye,True,AccessoryGlassPilot0,4459,wuyb75e6fkA5976yx,1
pilot shades,Gold,False,1300,325,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,sporty; work,AccessoryEye,True,AccessoryGlassPilot1,11214,nBHTPo8pt7eRL47PT,1
pixel shades,Red,False,1320,330,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,party; vacation,AccessoryEye,True,AccessoryGlassDot0,4646,Tp2dC3Dk4chwa4ebr,1
pixel shades,Green,False,1320,330,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,party; vacation,AccessoryEye,True,AccessoryGlassDot1,11223,6tFnu3DhC5HQvqmZ5,1
pixel shades,Blue,False,1320,330,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,party; vacation,AccessoryEye,True,AccessoryGlassDot2,11224,SbAGGe9yg4EXAw35b,1
pixel shades,Black,False,1320,330,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,party; vacation,AccessoryEye,True,AccessoryGlassDot3,11225,GY4PDqrCZdcPWb4Ep,1
pleather mask,Black,False,770,192,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,goth,AccessoryMouthEarJaw,False,AccessoryMouthLeatherBlack,6040,aN6Wsxguggh39oBiF,1
post-op patch,White,False,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,goth,AccessoryOneEye,True,AccessoryGlassEyepatchWhite,4452,8Qgoizxz547DtMNd7,1
privacy mask,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,everyday; goth; comfy,AccessoryMouthEarJaw,False,AccessoryMouthCrowBlack,4671,4GDJFfMNHhsaXXrAN,1
reflector,Gray,False,560,140,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,work,AccessoryEye,True,AccessoryGlassMirrorGray,6039,J4EgETRkyeSESkRB7,1
retro shades,Yellow,False,1560,390,White,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro0,4456,SFFhXhR5sYQzJwXWj,1
retro shades,Green,False,1560,390,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro1,11209,zYw3PhLHsw2KZ7TBK,1
retro shades,Red,False,1560,390,Pink,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro2,11210,zg6uY6WZNQcopNq67,1
retro shades,Purple,False,1560,390,Pink,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro3,11211,QqEG7ktLKMaXweFzg,1
retro shades,Blue,False,1560,390,Light blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro4,11212,cJCaAmMdqrHG8uDLH,1
retro shades,Gray,False,1560,390,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro5,11213,6oqHAyihAjKRfH72Z,1
rhinestone shades,Red,False,1040,260,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical; vacation,AccessoryEye,True,AccessoryGlassRhinestone0,4683,BJFhJqt9KuaWGaWuM,1
rhinestone shades,Ochre,False,1040,260,Brown,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical; vacation,AccessoryEye,True,AccessoryGlassRhinestone1,11226,iwtSmya59DpyGFB97,1
rhinestone shades,Purple,False,1040,260,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical; vacation,AccessoryEye,True,AccessoryGlassRhinestone2,11227,qy2BWYZvJedPJ69yX,1
rimmed glasses,Black,False,630,157,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle0,4235,DyPvwyWQK47TL4tjW,1
rimmed glasses,Gold,False,630,157,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle1,11184,xqu5YAX6AmrXR4Qmd,1
rimmed glasses,Gray,False,630,157,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle2,11185,jA7gAHyzXHk8qBRuq,1
rimmed glasses,Brown,False,630,157,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle3,11186,RpfNwdBEPoqgF5pkh,1
rimmed glasses,Purple,False,630,157,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle4,11187,fjKzCMBMhcJNEjsTv,1
round shades,Black,False,1560,390,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston0,4241,SdqiPF4Fzw8HrPY4k,1
round shades,Green,False,1560,390,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston1,11196,Mf9c5DHdko9uWo2Hu,1
round shades,Blue,False,1560,390,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston2,11197,hyhWF8rW2Y2AkXGTj,1
round shades,Yellow,False,1560,390,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston3,11198,BE37D4h9xHkhRwgmH,1
round shades,Pink,False,1560,390,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston4,11199,KFNjnL6rqYckLECFB,1
round shades,Red,False,1560,390,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston5,11200,Z9bJ6cYkY6hC4mL4o,1
round shades,White,False,1560,390,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston6,11201,z8KywWDutyXSsgXoy,1
round shades,Purple,False,1560,390,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston7,11202,fy6sue9jdYtpwh4Aq,1
round tinted shades,Brown,False,880,220,Orange,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassRound0,4607,GdrT6sBLFECRG8LyN,1
round tinted shades,Light brown,False,880,220,Orange,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassRound1,11220,KqtiBXYfKejymQ4Wg,1
round tinted shades,Dark brown,False,880,220,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassRound2,11221,tfuBgNyNNSXc3o4Q2,1
round tinted shades,Green,False,880,220,Green,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassRound3,11222,CeX6fKZRL2XFK7jnW,1
rounded beard,Black,False,980,245,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; comfy; theatrical,AccessoryMouthEarJaw,False,AccessoryMouthBeardRoundBlack,4679,As4RR5kDBbDWqHP69,1
shattered glasses,Black,False,NFS,10,Black,Light blue,1x1,,Recycle bin,,All Year,False,1.0.0,Simple,goth,AccessoryEye,True,AccessoryGlassCrackBlack,4337,9nxh9LSDKZoYjygJg,0
ski goggles,White,False,980,245,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski0,4453,GWhWLPt3sExfeAG2c,1
ski goggles,Yellow,False,980,245,Pink,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski1,11479,NwNqq5g2iw4DeMsBY,1
ski goggles,Purple,False,980,245,Green,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski2,11480,4umKSoR2BWtW6JyFK,1
ski goggles,Pink,False,980,245,Purple,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski3,11481,RBByDZoTeK5b6jvXn,1
ski goggles,Green,False,980,245,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski4,11482,SydPBHGEnpRAKuCfq,1
ski goggles,Orange,False,980,245,Light blue,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski5,11483,vSksuA8nCN72Tq3ji,1
sporty shades,Black,False,1300,325,Black,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports0,4458,QkHqffg8X4eTL6PXX,1
sporty shades,White,False,1300,325,White,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports1,11489,CA5YASgCBpgL2PSpX,1
sporty shades,Pink,False,1300,325,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports2,11490,GgdcckY8p5Rg5NyTY,1
sporty shades,Lime,False,1300,325,Green,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports3,11491,uwEjreWEdYSbuxXE9,1
sporty shades,Light blue,False,1300,325,Light blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports4,11492,THB8TWPykhsELXErr,1
square glasses,Brown,False,880,220,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassSquare0,4236,rAzkKijSEqXzoAZKY,1
square glasses,Black,False,880,220,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassSquare1,11066,LhvFWS5ADiDiPJwai,1
square glasses,Gray,False,880,220,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassSquare2,11067,QxFwFytYcWo5acGtW,1
square glasses,Blue,False,880,220,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassSquare3,11068,CvziuqadDpoQgGK4C,1
stache & glasses,Black,False,770,192,Black,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,party; theatrical,AcceEyeMouth,True,AccessoryGlassmouthBeard0,4501,s7hDzZ3ajPpK9fnEW,1
stache & glasses,Red,False,770,192,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,party; theatrical,AcceEyeMouth,True,AccessoryGlassmouthBeard1,11007,M8owND8DnAEKA9nuX,1
star shades,Yellow,False,880,220,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar0,4240,y4n8SisxyS7dGRWL7,1
star shades,Pink,False,880,220,Pink,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar1,11192,PCZAYraP9kdaqnZy7,1
star shades,Blue,False,880,220,Light blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar2,11193,h4zk6rrWiX94jefGH,1
star shades,Purple,False,880,220,Purple,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar3,11194,GiBvxa93RwTN46zhE,1
star shades,Green,False,880,220,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar4,11195,PaF6nho2LRBu5x7Pi,1
steampunk glasses,Green,False,1300,325,Brown,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; theatrical,AccessoryEye,True,AccessoryGlassSteampunk0,4685,uANDLz5EDWphoM3Lc,1
steampunk glasses,Purple,False,1300,325,Brown,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; theatrical,AccessoryEye,True,AccessoryGlassSteampunk1,11505,Rhhrv89PGEMbdbdPt,1
sticky rice,White,False,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,AccessoryMouth,False,AccessoryMouthRice,4652,isnXDFfGkHKKB8bMP,1
superhero mask,Black,False,1040,260,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; theatrical; work,AccessoryEye,True,AccessoryGlassHeromaskBlack,4684,fK2Xz8nxAebSkWNdE,1
tiny shades,Gold,False,1100,275,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,fairy tale; formal,AccessoryEye,True,AccessoryGlassMini0,4461,DnZtrKfwj3MAy6PZc,1
tiny shades,Black,False,1100,275,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,fairy tale; formal,AccessoryEye,True,AccessoryGlassMini1,11215,tCxZoqcR8egLcu4oh,1
tiny shades,Berry red,False,1100,275,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,fairy tale; formal,AccessoryEye,True,AccessoryGlassMini2,11216,8YkgkHp2z5tycST3j,1
tortoise specs,Brown,False,1040,260,Brown,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassTortoiseshell0,4460,kqomsYL33TB7zaNtY,1
tortoise specs,Beige,False,1040,260,Orange,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassTortoiseshell1,11079,jewJFqgFQTHKyAKTz,1
tortoise specs,Black,False,1040,260,Black,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassTortoiseshell2,11080,fEshNAFDwcyo9v2fX,1
triangle shades,Red,False,880,220,Red,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassTriangle0,4242,cw8m5tS85qMGGnpy9,1
triangle shades,Orange,False,880,220,Orange,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassTriangle1,11203,cR58LxuFK4Kcxh7fc,1
triangle shades,Blue,False,880,220,Light blue,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassTriangle2,11204,xSM4vD2KSok5cjo6p,1
triangle shades,Purple,False,880,220,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassTriangle3,11205,vAuSuBJcAfyMR6wk7,1
triangle shades,Green,False,880,220,Green,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassTriangle4,11206,4edkdodmNhmpkSCBo,1
triangle shades,White,False,880,220,White,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassTriangle5,11207,QpAQQTRoBmcjNBeEK,1
triangle shades,Black,False,880,220,Black,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassTriangle6,11208,vGHab8KFNDFRgW5h6,1
wooden-frame glasses,Brown,False,1560,390,Brown,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassWood0,4669,dbnqry4vZBvK6LrS2,1
