Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
Labelle sunglasses,Love,False,2000,500,Pink,Pink,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical; vacation,AccessoryEye,True,AccessoryGlassKate5,11780,WHaB5ZbzSPteM5KxG,True,False,2020-08-13
ladder shades,Red,False,880,220,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,party; theatrical,AccessoryEye,True,AccessoryGlassBlind0,4464,DErjYKaqmFEkp7RQ3,True,False,2020-08-13
ladder shades,Blue,False,880,220,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,party; theatrical,AccessoryEye,True,AccessoryGlassBlind1,11002,kbZR8T9YaP2Pb7q6P,True,False,2020-08-13
ladder shades,Green,False,880,220,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,party; theatrical,AccessoryEye,True,AccessoryGlassBlind2,11003,wnvu2B7z7M975uCMf,True,False,2020-08-13
ladder shades,Pink,False,880,220,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Active,party; theatrical,AccessoryEye,True,AccessoryGlassBlind3,11004,8wvE7HfG9HvK33nTW,True,False,2020-08-13
ladder shades,Yellow,False,880,220,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,party; theatrical,AccessoryEye,True,AccessoryGlassBlind4,11005,mcex6oPn8f8KotnrZ,True,False,2020-08-13
ladder shades,Gold,False,880,220,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,party; theatrical,AccessoryEye,True,AccessoryGlassBlind5,11006,SF89YKrjwGsa5Dp7t,True,False,2020-08-13
leaf,Green,True,,100,Green,Green,1x1,,Crafting,,All Year,False,1.0.0,Simple,outdoorsy; comfy; vacation,AccessoryMouth,False,AccessoryMouthLeafGreen,4682,XrpTjwp94FwmvXjmE,False,False,2020-08-13
masquerade mask,Purple,False,910,227,Pink,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian0,4667,vwytnsJLdnFYZdeHR,True,False,2020-08-13
masquerade mask,Black,False,910,227,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian1,11161,GL9igRSB2nTebNAin,True,False,2020-08-13
masquerade mask,Blue,False,910,227,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian2,11162,6yKLSWNnpyXAPKJ4h,True,False,2020-08-13
masquerade mask,Red,False,910,227,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian3,11163,DknNtTo9sb2jZHDht,True,False,2020-08-13
masquerade mask,Green,False,910,227,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian4,11164,PEA7Y7djsLQryh4c2,True,False,2020-08-13
masquerade mask,Gold,False,910,227,Orange,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,AccessoryEye,True,AccessoryGlassVenetian5,11165,nzAimcCqJg46jjNiN,True,False,2020-08-13
monocle,Black,False,1100,275,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,fairy tale; formal; work,AccessoryOneEye,True,AccessoryGlassMonocle0,4462,vtCepd9DjYS2H5vcb,True,False,2020-08-13
monocle,Gold,False,1100,275,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; work,AccessoryOneEye,True,AccessoryGlassMonocle1,11000,ghxLRorCD3NWR5h5x,True,False,2020-08-13
monocle,Silver,False,1100,275,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; work,AccessoryOneEye,True,AccessoryGlassMonocle2,11001,tXaLxYbQPqcTZWxej,True,False,2020-08-13
night-vision goggles,Black,False,1560,390,Black,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy,AccessoryEye,True,AccessoryGlassNightvisionBlack,5261,sMdtidR3zypRsgSCW,True,False,2020-08-13
Nook Inc. eye mask,Green,False,,2000,Green,White,1x1,400,Nook Miles Shop,,All Year,False,1.0.0,Simple,comfy,AccessoryEye,True,AccessoryGlassNook0,9654,n8j5gx4zjuK7tkYKq,False,False,2020-08-13
nose drip,Light blue,False,490,122,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,AccessoryMouth,False,AccessoryMouthJokeDripCyan,5833,9YbFJqBD3hmQkW4Gq,True,False,2020-08-13
octagonal glasses,Gray,False,1100,275,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon0,4239,dzKG7sMGwFn7EaKjm,True,False,2020-08-13
octagonal glasses,Green,False,1100,275,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon1,11072,NME2CQfz2tMbnwLzb,True,False,2020-08-13
octagonal glasses,Purple,False,1100,275,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon2,11073,Je9RNoLocnJ5kinNQ,True,False,2020-08-13
octagonal glasses,Gold,False,1100,275,Beige,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon3,11074,t5MJmR6fbqXwevjus,True,False,2020-08-13
octagonal glasses,Black,False,1100,275,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,comfy; vacation; work,AccessoryEye,True,AccessoryGlassOctagon4,11075,4FT4YuTQcq3RGo3Ss,True,False,2020-08-13
oval glasses,Green,False,880,220,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval0,4609,jw7KgW9epPat5Pw8W,True,False,2020-08-13
oval glasses,Orange,False,880,220,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval1,11087,9AXkAraeTz6TgR6sJ,True,False,2020-08-13
oval glasses,Blue,False,880,220,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval2,11088,ydCsvEetGaAQ4mNs2,True,False,2020-08-13
oval glasses,Purple,False,880,220,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval3,11089,9ZhHgTmKeqZ7fgcNr,True,False,2020-08-13
oval glasses,Magenta,False,880,220,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval4,11090,QBNkZLi9jpeDYMxnQ,True,False,2020-08-13
oval glasses,Mustard,False,880,220,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval5,11091,uocqzyhP5WHmnH8dj,True,False,2020-08-13
oval glasses,Black,False,880,220,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,AccessoryEye,True,AccessoryGlassOval6,11092,uuttmaKAruqm7tiKL,True,False,2020-08-13
pacifier,Baby purple,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier0,2298,bK8fXPaAy9f3Nqx9Q,True,False,2020-08-13
pacifier,Baby mint,False,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier1,11013,KMB2YJMHNzESo6Hws,True,False,2020-08-13
pacifier,Baby yellow,False,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier2,11014,iH9JsLkZTan5CQgTt,True,False,2020-08-13
pacifier,Baby green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier3,11015,XRyQwLEtt9RwgvtST,True,False,2020-08-13
pacifier,Baby pink,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier4,11016,iAyukzDt8Kutfpmab,True,False,2020-08-13
pacifier,Baby gray,False,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier5,11017,aWcYia7rWZ8nhXg37,True,False,2020-08-13
pacifier,Baby blue,False,560,140,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier6,11018,ScuP52AjZHPkhCuGP,True,False,2020-08-13
pacifier,Baby orange,False,560,140,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,AccessoryMouth,False,AccessoryMouthPacifier7,11019,WZgrieHNMrjuw9Tah,True,False,2020-08-13
pig nose,Pink,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,AccessoryMouthInvisibleNose,False,AccessoryMouthPigPink,4647,H2JSW7YDoTdLr6GTK,True,False,2020-08-13
pilot shades,Black,False,1300,325,Black,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,sporty; work,AccessoryEye,True,AccessoryGlassPilot0,4459,wuyb75e6fkA5976yx,True,False,2020-08-13
pilot shades,Gold,False,1300,325,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,sporty; work,AccessoryEye,True,AccessoryGlassPilot1,11214,nBHTPo8pt7eRL47PT,True,False,2020-08-13
pixel shades,Red,False,1320,330,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,party; vacation,AccessoryEye,True,AccessoryGlassDot0,4646,Tp2dC3Dk4chwa4ebr,True,False,2020-08-13
pixel shades,Green,False,1320,330,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,party; vacation,AccessoryEye,True,AccessoryGlassDot1,11223,6tFnu3DhC5HQvqmZ5,True,False,2020-08-13
pixel shades,Blue,False,1320,330,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,party; vacation,AccessoryEye,True,AccessoryGlassDot2,11224,SbAGGe9yg4EXAw35b,True,False,2020-08-13
pixel shades,Black,False,1320,330,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,party; vacation,AccessoryEye,True,AccessoryGlassDot3,11225,GY4PDqrCZdcPWb4Ep,True,False,2020-08-13
pleather mask,Black,False,770,192,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,goth,AccessoryMouthEarJaw,False,AccessoryMouthLeatherBlack,6040,aN6Wsxguggh39oBiF,True,False,2020-08-13
post-op patch,White,False,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,goth,AccessoryOneEye,True,AccessoryGlassEyepatchWhite,4452,8Qgoizxz547DtMNd7,True,False,2020-08-13
privacy mask,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,everyday; goth; comfy,AccessoryMouthEarJaw,False,AccessoryMouthCrowBlack,4671,4GDJFfMNHhsaXXrAN,True,False,2020-08-13
reflector,Gray,False,560,140,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,work,AccessoryEye,True,AccessoryGlassMirrorGray,6039,J4EgETRkyeSESkRB7,True,False,2020-08-13
retro shades,Yellow,False,1560,390,White,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro0,4456,SFFhXhR5sYQzJwXWj,True,False,2020-08-13
retro shades,Green,False,1560,390,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro1,11209,zYw3PhLHsw2KZ7TBK,True,False,2020-08-13
retro shades,Red,False,1560,390,Pink,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro2,11210,zg6uY6WZNQcopNq67,True,False,2020-08-13
retro shades,Purple,False,1560,390,Pink,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro3,11211,QqEG7ktLKMaXweFzg,True,False,2020-08-13
retro shades,Blue,False,1560,390,Light blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro4,11212,cJCaAmMdqrHG8uDLH,True,False,2020-08-13
retro shades,Gray,False,1560,390,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; party; vacation,AccessoryEye,True,AccessoryGlassRetro5,11213,6oqHAyihAjKRfH72Z,True,False,2020-08-13
rhinestone shades,Red,False,1040,260,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical; vacation,AccessoryEye,True,AccessoryGlassRhinestone0,4683,BJFhJqt9KuaWGaWuM,True,False,2020-08-13
rhinestone shades,Ochre,False,1040,260,Brown,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical; vacation,AccessoryEye,True,AccessoryGlassRhinestone1,11226,iwtSmya59DpyGFB97,True,False,2020-08-13
rhinestone shades,Purple,False,1040,260,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical; vacation,AccessoryEye,True,AccessoryGlassRhinestone2,11227,qy2BWYZvJedPJ69yX,True,False,2020-08-13
rimmed glasses,Black,False,630,157,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle0,4235,DyPvwyWQK47TL4tjW,True,False,2020-08-13
rimmed glasses,Gold,False,630,157,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle1,11184,xqu5YAX6AmrXR4Qmd,True,False,2020-08-13
rimmed glasses,Gray,False,630,157,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle2,11185,jA7gAHyzXHk8qBRuq,True,False,2020-08-13
rimmed glasses,Brown,False,630,157,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle3,11186,RpfNwdBEPoqgF5pkh,True,False,2020-08-13
rimmed glasses,Purple,False,630,157,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; formal; work,AccessoryEye,True,AccessoryGlassCircle4,11187,fjKzCMBMhcJNEjsTv,True,False,2020-08-13
round shades,Black,False,1560,390,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston0,4241,SdqiPF4Fzw8HrPY4k,True,False,2020-08-13
round shades,Green,False,1560,390,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston1,11196,Mf9c5DHdko9uWo2Hu,True,False,2020-08-13
round shades,Blue,False,1560,390,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston2,11197,hyhWF8rW2Y2AkXGTj,True,False,2020-08-13
round shades,Yellow,False,1560,390,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston3,11198,BE37D4h9xHkhRwgmH,True,False,2020-08-13
round shades,Pink,False,1560,390,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston4,11199,KFNjnL6rqYckLECFB,True,False,2020-08-13
round shades,Red,False,1560,390,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston5,11200,Z9bJ6cYkY6hC4mL4o,True,False,2020-08-13
round shades,White,False,1560,390,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston6,11201,z8KywWDutyXSsgXoy,True,False,2020-08-13
round shades,Purple,False,1560,390,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; party; vacation,AccessoryEye,True,AccessoryGlassBoston7,11202,fy6sue9jdYtpwh4Aq,True,False,2020-08-13
round tinted shades,Brown,False,880,220,Orange,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassRound0,4607,GdrT6sBLFECRG8LyN,True,False,2020-08-13
round tinted shades,Light brown,False,880,220,Orange,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassRound1,11220,KqtiBXYfKejymQ4Wg,True,False,2020-08-13
round tinted shades,Dark brown,False,880,220,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassRound2,11221,tfuBgNyNNSXc3o4Q2,True,False,2020-08-13
round tinted shades,Green,False,880,220,Green,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,AccessoryEye,True,AccessoryGlassRound3,11222,CeX6fKZRL2XFK7jnW,True,False,2020-08-13
rounded beard,Black,False,980,245,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; comfy; theatrical,AccessoryMouthEarJaw,False,AccessoryMouthBeardRoundBlack,4679,As4RR5kDBbDWqHP69,True,False,2020-08-13
shattered glasses,Black,False,,10,Black,Light blue,1x1,,Recycle bin,,All Year,False,1.0.0,Simple,goth,AccessoryEye,True,AccessoryGlassCrackBlack,4337,9nxh9LSDKZoYjygJg,False,False,2020-08-13
ski goggles,White,False,980,245,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski0,4453,GWhWLPt3sExfeAG2c,True,False,2020-08-13
ski goggles,Yellow,False,980,245,Pink,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski1,11479,NwNqq5g2iw4DeMsBY,True,False,2020-08-13
ski goggles,Purple,False,980,245,Green,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski2,11480,4umKSoR2BWtW6JyFK,True,False,2020-08-13
ski goggles,Pink,False,980,245,Purple,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski3,11481,RBByDZoTeK5b6jvXn,True,False,2020-08-13
ski goggles,Green,False,980,245,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski4,11482,SydPBHGEnpRAKuCfq,True,False,2020-08-13
ski goggles,Orange,False,980,245,Light blue,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassGogglesski5,11483,vSksuA8nCN72Tq3ji,True,False,2020-08-13
sporty shades,Black,False,1300,325,Black,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports0,4458,QkHqffg8X4eTL6PXX,True,False,2020-08-13
sporty shades,White,False,1300,325,White,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports1,11489,CA5YASgCBpgL2PSpX,True,False,2020-08-13
sporty shades,Pink,False,1300,325,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports2,11490,GgdcckY8p5Rg5NyTY,True,False,2020-08-13
sporty shades,Lime,False,1300,325,Green,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports3,11491,uwEjreWEdYSbuxXE9,True,False,2020-08-13
sporty shades,Light blue,False,1300,325,Light blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,AccessoryEye,True,AccessoryGlassSports4,11492,THB8TWPykhsELXErr,True,False,2020-08-13
square glasses,Brown,False,880,220,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassSquare0,4236,rAzkKijSEqXzoAZKY,True,False,2020-08-13
square glasses,Black,False,880,220,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassSquare1,11066,LhvFWS5ADiDiPJwai,True,False,2020-08-13
square glasses,Gray,False,880,220,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassSquare2,11067,QxFwFytYcWo5acGtW,True,False,2020-08-13
square glasses,Blue,False,880,220,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,AccessoryEye,True,AccessoryGlassSquare3,11068,CvziuqadDpoQgGK4C,True,False,2020-08-13
stache & glasses,Black,False,770,192,Black,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,party; theatrical,AcceEyeMouth,True,AccessoryGlassmouthBeard0,4501,s7hDzZ3ajPpK9fnEW,True,False,2020-08-13
stache & glasses,Red,False,770,192,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,party; theatrical,AcceEyeMouth,True,AccessoryGlassmouthBeard1,11007,M8owND8DnAEKA9nuX,True,False,2020-08-13
star shades,Yellow,False,880,220,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar0,4240,y4n8SisxyS7dGRWL7,True,False,2020-08-13
star shades,Pink,False,880,220,Pink,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar1,11192,PCZAYraP9kdaqnZy7,True,False,2020-08-13
star shades,Blue,False,880,220,Light blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar2,11193,h4zk6rrWiX94jefGH,True,False,2020-08-13
star shades,Purple,False,880,220,Purple,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar3,11194,GiBvxa93RwTN46zhE,True,False,2020-08-13
star shades,Green,False,880,220,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; vacation,AccessoryEye,True,AccessoryGlassStar4,11195,PaF6nho2LRBu5x7Pi,True,False,2020-08-13
steampunk glasses,Green,False,1300,325,Brown,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; theatrical,AccessoryEye,True,AccessoryGlassSteampunk0,4685,uANDLz5EDWphoM3Lc,True,False,2020-08-13
steampunk glasses,Purple,False,1300,325,Brown,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; theatrical,AccessoryEye,True,AccessoryGlassSteampunk1,11505,Rhhrv89PGEMbdbdPt,True,False,2020-08-13
sticky rice,White,False,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,AccessoryMouth,False,AccessoryMouthRice,4652,isnXDFfGkHKKB8bMP,True,False,2020-08-13
